type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.0001,1,32,11.2923,1.74393,13.0362,6,2079.61,2085.61,5641
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.01,1,1286,6.60343,2.76979,9.37323,45,1212.62,1257.62,23079362
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.03,1,3858,6.63084,6.57887,13.2097,125.5,1212.62,1338.12,64126315
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,3118146,1,1,19891,0.429827,1.10397,1.53379,156.625,48.0791,204.704,2768693
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,1190618,0.5,4359,0,0.559579,0.894935,1.45451,272.688,18.2924,290.98,1186421
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,9735204,0.01,334,0,1.95887,2.4679,4.42678,84.5,149.047,233.547,9498834
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,0.03,1,790,0.468574,0.163665,0.632239,7.375,85.6822,93.0572,3057836
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,94066,0.01,9,0,0.00993405,0.00182242,0.0117565,0.0507812,1.44315,1.49393,83430
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,0.0003,1,32,0.48062,0.0757135,0.556333,1.5,85.6822,87.1822,14078
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,0.0001,1,32,3.82674,0.58311,4.40985,5.99998,690.016,696.016,28534
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,861179,0.5,1878,0,0.359992,0.691726,1.05172,29.4062,13.1718,42.578,861143
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,0.001,1,47,2.24508,0.286866,2.53195,1.5625,416.016,417.578,5422
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,1,1,101942,6.75959,76.9927,83.7523,3190.49,690.016,3880.5,43630260
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,128741,0.01,9,0,0.0122478,0.00240845,0.0146563,0.0507812,1.97224,2.02303,112490
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.001,1,155,10.5939,2.05415,12.648,9.75,2079.61,2089.36,299011
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.3,1,89209,27.2554,295.584,322.84,11171,3074.96,14246,182399844
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,16515583,0.1,4057,0,6.86538,25.7482,32.6136,1015.25,252.508,1267.76,16497054
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,1,1,33429,1.04223,5.39227,6.4345,262.375,149.047,411.422,9585267
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,9735204,0.001,33,0,1.02988,0.296795,1.32668,9.25,149.047,158.297,8353292
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,25031930,0.003,1,231,2.06058,0.463099,2.52368,12,383.957,395.957,1711344
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,2,1,94402,2.79958,41.9219,44.7215,738.75,416.016,1154.77,27057469
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,65536,3118146,0,0,0,0,2.65004,2.65004,0,48.0791,48.0791,2960115
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,239483,0.003,8,0,0.0249558,0.00301365,0.0279694,0.1875,3.68547,3.87297,151527
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.01,22,0,0.0198713,0.0037945,0.0236658,0.40625,2.24904,2.65529,116751
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.0003,1,89,16.9655,3.34979,20.3153,31,3074.96,3105.96,688920
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,3236001,0.001,12,0,0.253497,0.0442916,0.297789,1,49.5025,50.5025,2224690
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,689667,0.01,68,0,0.115687,0.0519195,0.167606,4.5,10.6485,15.1485,617709
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,0.001,1,40,1.309,0.171649,1.48065,1.5625,252.508,254.07,6134
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,380445,0.001,3,0,0.0354045,0.00208191,0.0374865,0.109375,5.83638,5.94576,121140
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,0.3,1,10028,0.847952,1.7834,2.63135,79.5625,149.047,228.61,9068842
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,28617,0.1,73,0,0.00677812,0.00354948,0.0103276,0.300781,0.444473,0.745255,27975
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,1,1,216494,33.1973,407.966,441.163,27081,1668.42,28749.4,93754254
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,44453,0.01,8,0,0.00505977,0.000949259,0.00600903,0.046875,0.686111,0.732986,32486
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,0.003,1,305,3.58657,0.782755,4.36932,14.4999,690.016,704.516,2096684
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,16515583,0.03,1217,0,4.65292,12.5993,17.2522,305.25,252.508,557.758,16449164
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,128741,0.03,29,0,0.0152837,0.00682743,0.0221111,0.128906,1.97224,2.10115,127941
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.3,1,46709,12.2476,106.077,118.325,1464.5,2079.61,3544.11,131366488
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,9735204,0.003,100,0,1.29887,0.866627,2.1655,26,149.047,175.047,8879996
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.5,1144,0,0.0682494,0.0424228,0.110672,17.9375,2.24904,20.1865,144425
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,45089845,0.001,101,0,5.539,4.08175,9.62076,105,690.016,795.016,40112448
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,380445,0.1,318,0,0.102989,0.114674,0.217663,5.03125,5.83638,10.8676,379089
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,1190618,0.03,261,0,0.282906,0.247348,0.530255,16.5625,18.2924,34.8549,1172536
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,0.1,1,10194,3.86534,8.69316,12.5585,323.499,690.016,1013.52,41940726
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,25031930,2,1,154066,6.45741,66.952,73.4094,4819.48,383.957,5203.44,23001657
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,128741,0.1,99,0,0.0231554,0.0192192,0.0423745,0.402344,1.97224,2.37459,128572
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,25031930,0.5,1,38516,2.84772,16.469,19.3167,1208.5,383.957,1592.45,23016429
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,5074122,0.1,1360,0,1.63306,4.29534,5.9284,85.25,77.55,162.8,5071506
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.001,1,297,16.7144,4.28953,21.0039,57,3074.96,3131.96,4867123
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.0001,1,32,6.67193,0.933166,7.60509,6,1212.62,1218.62,10970
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,25031930,0.01,770,0,6.81352,11.8921,18.7056,773.997,383.957,1157.95,24193986
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,0.5,1,20288,1.49359,5.55993,7.05351,159.75,252.508,412.258,15861271
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,3236001,0.1,1225,0,1.07968,2.30375,3.38343,76.8125,49.5025,126.315,3232622
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,128741,0.5,499,0,0.045205,0.0680176,0.113223,1.96484,1.97224,3.93709,128736
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.001,1,128,6.64516,0.975777,7.62094,9,1212.62,1221.62,377890
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,0.01,1,556,1.19214,0.363428,1.55556,22.2499,209.597,231.847,3481439
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,65536,16515583,0,0,0,0,43.7888,43.7888,0,252.508,252.508,16475406
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.01,1,1556,10.8551,5.45035,16.3054,53.5,2079.61,2133.11,33934546
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,27231243,0.5,23600,0,13.6689,81.6043,95.2732,5901,416.016,6317.02,27227339
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,0.0001,1,32,0.791175,0.122901,0.914076,1.5,149.047,150.547,7859
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,0.5,1,23600,2.26815,10.5696,12.8377,185.625,416.016,601.641,26616499
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,128741,0.003,2,0,0.0121773,0.00105529,0.0132326,0.0234375,1.97224,1.99568,32619
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,3118146,0.001,1,32,0.272424,0.0455587,0.317983,1.5,48.0791,49.5791,27544
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,9735204,0.03,1002,0,2.49257,5.92353,8.4161,251.5,149.047,400.547,9652201
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,44453,0.5,417,0,0.016626,0.0147508,0.0313768,1.64453,0.686111,2.33064,44411
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,2,1,81152,1.923,21.8321,23.7551,635.25,252.508,887.758,16286698
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.001,2,0,0.0148028,0.000836571,0.0156393,0.09375,2.24904,2.34279,25293
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,44453,0.03,25,0,0.00646217,0.00232103,0.0087832,0.113281,0.686111,0.799393,41144
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,0.0003,1,32,0.784887,0.125737,0.910624,1.5,149.047,150.547,8728
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.1,228,0,0.0423049,0.0260643,0.0683692,3.625,2.24904,5.87404,143379
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,861179,0.001,3,0,0.0747996,0.00425847,0.079058,0.109375,13.1718,13.2812,519322
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,1,1,47201,2.59933,20.5787,23.178,370,416.016,786.016,26862978
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,2,1,311398,19.9967,711.125,731.122,9736,2079.61,11815.6,135147237
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,27231243,0.1,4720,0,10.8869,54.5576,65.4445,1181,416.016,1597.02,27220367
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,16515583,0.001,40,0,1.70939,0.589936,2.29933,11,252.508,263.508,14848679
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,262143,13605070,0,0,0,0,21.7447,21.7447,0,209.597,209.597,12133047
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,45089845,0.1,10194,0,21.0402,105.792,126.833,10198,690.016,10888,44837648
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,0.1,1,15120,7.10105,17.1783,24.2793,1910,891.431,2801.43,39060078
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.003,1,467,10.9538,2.92683,13.8806,19.5,2079.61,2099.11,3208432
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,25031930,0.1,1,7703,2.34525,3.59268,5.93793,245.499,383.957,629.456,20626342
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,28617,0.03,22,0,0.00508869,0.00135049,0.00643917,0.101562,0.444473,0.546036,25964
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.1,1,29736,20.5172,103.207,123.724,3737,3074.96,6811.96,171970876
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,0.0003,1,32,1.35685,0.19184,1.54869,1.5,252.508,254.008,3587
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,0.03,1,1217,1.33277,0.543612,1.87638,10.75,252.508,263.258,10312865
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,13605070,0.1,5569,0,6.75605,15.0471,21.8031,5572.98,209.597,5782.58,13076190
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,262144,79339483,0,0,0,0,438.982,438.982,0,1212.62,1212.62,78541733
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,5074122,0.01,136,0,0.670064,0.581287,1.25135,8.75,77.55,86.3,5010617
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,1190618,0.1,871,0,0.426643,0.5485,0.975143,54.6875,18.2924,72.9799,1182552
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,94066,0.03,28,0,0.0114468,0.00504219,0.0164889,0.125,1.44315,1.56815,92047
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,25031930,0.03,2310,0,9.49124,24.0311,33.5223,2313.99,383.957,2697.95,24538500
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,25031930,0.003,231,0,4.44674,4.57039,9.01713,234.999,383.957,618.956,22961336
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,27231243,0.01,472,0,4.8455,10.15,14.9955,119,416.016,535.016,26986718
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,27231243,0.003,141,0,3.33347,3.17605,6.50952,36.25,416.016,452.266,26301746
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,262143,25031930,0,0,0,0,62.387,62.387,0,383.957,383.957,23487138
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,689667,0.003,20,0,0.0845871,0.0154375,0.100025,1.5,10.6485,12.1485,483664
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.03,68,0,0.0279643,0.0115902,0.0395544,1.125,2.24904,3.37404,136367
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,16515583,0.0001,1,32,1.34627,0.192802,1.53908,1.5,252.508,254.008,3707
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.0003,1,46,11.3632,1.60044,12.9636,6.25,2079.61,2085.86,13607
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,3118146,0.03,596,0,1.01063,1.04009,2.05071,150,48.0791,198.079,2995006
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262144,79339483,0.03,3858,0,28.6081,152.855,181.463,3862,1212.62,5074.62,79045314
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,25031930,0.5,38516,0,13.113,53.8974,67.0104,38519.9,383.957,38903.8,24680093
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,0.1,1,5569,1.3376,1.55946,2.89706,178.999,209.597,388.596,10247191
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,380445,0.003,9,0,0.0378831,0.00496256,0.0428457,0.203125,5.83638,6.03951,281853
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,0.003,1,141,2.12716,0.355208,2.48237,2.3125,416.016,418.328,97889
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,0.001,1,151,5.27208,1.1141,6.38618,38,891.431,929.431,2468685
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,3118146,0.1,1,1989,0.284417,0.184531,0.468947,16.75,48.0791,64.8291,2721626
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,2,1,302412,37.8399,308.439,346.278,37821,891.431,38712.4,43902988
RRR,JP-OV,BASE,JP-OV_BASE,kronecker,16,262144,370319570,0,0,0,0,5103.88,5103.88,0,5652.63,5652.63,370213628
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,0.001,1,55,1.20753,0.205339,1.41287,6.49998,209.597,216.097,209686
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,0.03,1,1670,1.21684,0.614815,1.83165,56.9998,209.597,266.597,9062083
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,0.1,1,3342,0.805109,0.637941,1.44305,27.3125,149.047,176.36,9009532
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,28617,0.003,2,0,0.00308288,0.000330331,0.00341322,0.0234375,0.444473,0.467911,13554
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,5582501,0.01,263,0,1.15608,1.06428,2.22036,66.75,85.6822,152.432,5349502
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,0.03,1,1002,0.778675,0.291923,1.0706,9.0625,149.047,158.11,5909512
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,3e-05,1,32,5.2758,0.927382,6.20318,24,891.431,915.431,196583
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,45089845,0.5,50971,0,19.6273,140.87,160.498,50974.8,690.016,51664.8,44862761
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1048576,645584775,0.001,492,0,87.0565,273.853,360.91,1984,9858.84,11842.8,625635303
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,13605070,0.03,1670,0,5.61383,9.18651,14.8003,1673.99,209.597,1883.59,12944754
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,25031930,0.001,77,0,3.283,1.69848,4.98147,80.9997,383.957,464.957,18640670
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,0.3,1,64948,16.6756,124.193,140.868,8138,1668.42,9806.42,93324213
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,45089845,0.003,305,0,7.74332,11.056,18.7993,308.999,690.016,999.015,42620152
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262144,136157924,0.001,155,0,15.3486,18.0548,33.4034,159,2079.61,2238.61,130123444
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,0.003,1,79,0.461669,0.0852327,0.546902,1.8125,85.6822,87.4947,96363
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,65895,0.03,27,0,0.00926768,0.00315999,0.0124277,0.121094,1.01329,1.13438,64692
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,2,1,432988,55.1091,821.774,876.883,54143,1668.42,55811.4,93311470
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.1,1,12862,6.92527,18.5941,25.5193,406.75,1212.62,1619.37,76618328
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,0.5,1,50971,5.37317,38.5559,43.9291,1597.74,690.016,2287.76,43311486
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,3118146,0.003,59,0,0.459545,0.166279,0.625824,15.75,48.0791,63.8291,2442583
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,0.03,1,6494,9.87256,15.0411,24.9137,831,1668.42,2499.42,78227941
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,145345,0.003,6,0,0.016415,0.00161467,0.0180297,0.15625,2.24904,2.40529,85473
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.03,1,8920,17.7969,36.6867,54.4836,1135,3074.96,4209.96,162082603
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,0.5,1,75603,13.9482,77.4819,91.43,9470,891.431,10361.4,42008873
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,0.1,1,2635,0.483785,0.361994,0.845779,21.8125,85.6822,107.495,4888680
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,861179,0.1,375,0,0.206189,0.273391,0.47958,5.92188,13.1718,19.0937,860384
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,1,1,26353,0.680519,2.37828,3.0588,207.125,85.6822,292.807,5320647
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,239483,0.001,2,0,0.023156,0.00121341,0.0243694,0.09375,3.68547,3.77922,106727
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,45089845,0.01,1019,0,11.8118,30.6102,42.422,1023,690.016,1713.01,44285505
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,65895,0.01,9,0,0.0069921,0.00141805,0.00841015,0.0507812,1.01329,1.06407,62735
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,239483,0.03,82,0,0.0435175,0.0224223,0.0659398,1.34375,3.68547,5.02922,231606
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,27231243,0.0001,1,32,2.26778,0.299251,2.56703,1.5,416.016,417.516,1183
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,0.003,1,385,6.2447,1.52499,7.76969,17,1212.62,1229.62,3186285
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,0.01,1,2973,17.1177,13.8182,30.9359,391,3074.96,3465.96,91608359
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,2,1,111382,4.40083,26.9096,31.3104,3485.49,209.597,3695.08,11686473
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,0.003,1,649,9.40157,3.19965,12.6012,101,1668.42,1769.42,14192029
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,136157924,0.1,1,15569,11.4694,37.8864,49.3558,491.5,2079.61,2571.11,132120578
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,0.0001,1,32,5.28257,0.932715,6.21528,24,891.431,915.431,199193
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,5582501,0.001,26,0,0.604731,0.160075,0.764806,7.5,85.6822,93.1822,4186836
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,3118146,2,1,39782,0.592286,2.18217,2.77446,312,48.0791,360.079,2914970
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,5582501,0.5,13176,0,2.76511,6.03196,8.79708,3295,85.6822,3380.68,5546593
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,3118146,0.01,198,0,0.56613,0.538658,1.10479,50.5,48.0791,98.5791,2891446
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,3236001,0.03,367,0,0.686793,0.949262,1.63605,23.1875,49.5025,72.69,3211672
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,65536,27231243,0.001,47,0,2.71783,1.07093,3.78875,12.75,416.016,428.766,25313153
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,5582501,0.01,1,263,0.46193,0.125244,0.587174,3.25,85.6822,88.9322,800751
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,44453,0.001,1,0,0.00487287,0.000209478,0.00508234,0.015625,0.686111,0.701736,0
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,861179,0.01,37,0,0.0914083,0.0362818,0.12769,0.640625,13.1718,13.8124,815123
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,57896558,0.03,1,4536,5.52705,5.67596,11.203,587,891.431,1478.43,33120074
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,3e-05,1,32,3.84469,0.545448,4.39014,5.99998,690.016,696.016,29010
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,44453,0.003,2,0,0.00447179,0.000455984,0.00492778,0.0234375,0.686111,0.709549,10776
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,262143,13605070,0.003,167,0,2.58028,1.75898,4.33926,170.999,209.597,380.596,11342527
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,108817111,0.001,1,216,9.44898,2.21216,11.6611,47,1668.42,1715.42,4324577
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262144,79339483,1,1,128627,10.3007,170.759,181.059,4024.5,1212.62,5237.12,78161530
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,45089845,0.03,1,3058,3.86642,2.94406,6.81049,100.5,690.016,790.516,32801058
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,25031930,3e-05,1,32,2.11951,0.348104,2.46761,5.99998,383.957,389.957,43030
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,1024,65895,0.5,456,0,0.0235723,0.0250941,0.0486664,1.79688,1.01329,2.81017,65877
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,4096,239483,0.01,27,0,0.0314531,0.00799327,0.0394464,0.484375,3.68547,4.16985,214642
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,65536,9735204,3e-05,1,32,0.78406,0.125835,0.909896,1.5,149.047,150.547,7913
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,262143,13605070,0.003,1,167,1.19242,0.23469,1.42711,9.99996,209.597,219.597,1184920
RRR,JP-OV,1H,JP-OV_1H,kronecker,16,16384,1995244,0.01,105,0,0.299228,0.212826,0.512053,6.8125,30.57,37.3825,1923264
RRR,JP-OV,BF,JP-OV_BF,kronecker,16,1048576,200996124,3e-05,1,32,17.0287,3.17167,20.2004,24,3074.96,3098.96,83862
